stock_id,net_buy,date
070933,-43000.0,2026-07-07
04021C,-43000.0,2026-07-07
065641,-43000.0,2026-07-07
071617,-43000.0,2026-07-07
072201,-43000.0,2026-07-07
066057,-43000.0,2026-07-07
053041,-43000.0,2026-07-07
072958,-43000.0,2026-07-07
066539,-43000.0,2026-07-07
073290,-43000.0,2026-07-07
066883,-43000.0,2026-07-07
073637,-43000.0,2026-07-07
1531,-43000.0,2026-07-07
1465,-43052.0,2026-07-07
067695,-44000.0,2026-07-07
067436,-44000.0,2026-07-07
073733,-44000.0,2026-07-07
056471,-44000.0,2026-07-07
056372,-44000.0,2026-07-07
054217,-44000.0,2026-07-07
072772,-44000.0,2026-07-07
071959,-44000.0,2026-07-07
071898,-44000.0,2026-07-07
072140,-44000.0,2026-07-07
071368,-44000.0,2026-07-07
050338,-44000.0,2026-07-07
070765,-44000.0,2026-07-07
070994,-44000.0,2026-07-07
03736B,-44000.0,2026-07-07
03647T,-44000.0,2026-07-07
03569T,-44000.0,2026-07-07
070058,-44000.0,2026-07-07
070052,-44000.0,2026-07-07
063379,-44000.0,2026-07-07
4562,-44000.0,2026-07-07
068212,-44000.0,2026-07-07
059456,-44000.0,2026-07-07
067974,-44000.0,2026-07-07
3130,-44045.0,2026-07-07
1217,-44822.0,2026-07-07
08847U,-45000.0,2026-07-07
08797U,-45000.0,2026-07-07
067269,-45000.0,2026-07-07
067266,-45000.0,2026-07-07
073769,-45000.0,2026-07-07
067171,-45000.0,2026-07-07
073966,-45000.0,2026-07-07
058276,-45000.0,2026-07-07
054766,-45000.0,2026-07-07
066527,-45000.0,2026-07-07
056520,-45000.0,2026-07-07
073029,-45000.0,2026-07-07
073121,-45000.0,2026-07-07
066925,-45000.0,2026-07-07
066997,-45000.0,2026-07-07
073538,-45000.0,2026-07-07
057479,-45000.0,2026-07-07
064396,-45000.0,2026-07-07
03747T,-45000.0,2026-07-07
065062,-45000.0,2026-07-07
047660,-45000.0,2026-07-07
071194,-45000.0,2026-07-07
071181,-45000.0,2026-07-07
040969,-45000.0,2026-07-07
070714,-45000.0,2026-07-07
070746,-45000.0,2026-07-07
065588,-45000.0,2026-07-07
071251,-45000.0,2026-07-07
071257,-45000.0,2026-07-07
071864,-45000.0,2026-07-07
053219,-45000.0,2026-07-07
066123,-45000.0,2026-07-07
069013,-45000.0,2026-07-07
068718,-45000.0,2026-07-07
060300,-45000.0,2026-07-07
067961,-45000.0,2026-07-07
059505,-45000.0,2026-07-07
068086,-45000.0,2026-07-07
068192,-45000.0,2026-07-07
069046,-45000.0,2026-07-07
069600,-45000.0,2026-07-07
069742,-45000.0,2026-07-07
063956,-45000.0,2026-07-07
069863,-46000.0,2026-07-07
063669,-46000.0,2026-07-07
061377,-46000.0,2026-07-07
063040,-46000.0,2026-07-07
069480,-46000.0,2026-07-07
069371,-46000.0,2026-07-07
066137,-46000.0,2026-07-07
053876,-46000.0,2026-07-07
052379,-46000.0,2026-07-07
051607,-46000.0,2026-07-07
045025,-46000.0,2026-07-07
065156,-46000.0,2026-07-07
064679,-46000.0,2026-07-07
08429U,-46000.0,2026-07-07
2007,-46500.0,2026-07-07
4414,-47000.0,2026-07-07
061080,-47000.0,2026-07-07
066736,-47000.0,2026-07-07
070247,-47000.0,2026-07-07
052976,-47000.0,2026-07-07
071889,-47000.0,2026-07-07
4545,-47051.0,2026-07-07
9927,-47205.0,2026-07-07
1231,-47242.0,2026-07-07
7822,-47951.0,2026-07-07
063513,-48000.0,2026-07-07
2028,-48000.0,2026-07-07
059767,-48000.0,2026-07-07
059190,-48000.0,2026-07-07
03218T,-48000.0,2026-07-07
063616,-48000.0,2026-07-07
069934,-48000.0,2026-07-07
058390,-48000.0,2026-07-07
057851,-48000.0,2026-07-07
074214,-48000.0,2026-07-07
073736,-48000.0,2026-07-07
056585,-48000.0,2026-07-07
056155,-48000.0,2026-07-07
066356,-48000.0,2026-07-07
072083,-48000.0,2026-07-07
072161,-48000.0,2026-07-07
072255,-48000.0,2026-07-07
072415,-48000.0,2026-07-07
071736,-48000.0,2026-07-07
071739,-48000.0,2026-07-07
064621,-48000.0,2026-07-07
070802,-48000.0,2026-07-07
2423,-48964.0,2026-07-07
068789,-49000.0,2026-07-07
068634,-49000.0,2026-07-07
068033,-49000.0,2026-07-07
062954,-49000.0,2026-07-07
061877,-49000.0,2026-07-07
069975,-49000.0,2026-07-07
069622,-49000.0,2026-07-07
069796,-49000.0,2026-07-07
063898,-49000.0,2026-07-07
038856,-49000.0,2026-07-07
071682,-49000.0,2026-07-07
053171,-49000.0,2026-07-07
052139,-49000.0,2026-07-07
072470,-49000.0,2026-07-07
072753,-49000.0,2026-07-07
073443,-49000.0,2026-07-07
067689,-49000.0,2026-07-07
2114,-49496.0,2026-07-07
9925,-49501.0,2026-07-07
063283,-50000.0,2026-07-07
03387T,-50000.0,2026-07-07
062299,-50000.0,2026-07-07
062402,-50000.0,2026-07-07
062411,-50000.0,2026-07-07
069082,-50000.0,2026-07-07
069051,-50000.0,2026-07-07
061678,-50000.0,2026-07-07
06914U,-50000.0,2026-07-07
062188,-50000.0,2026-07-07
061242,-50000.0,2026-07-07
061000,-50000.0,2026-07-07
061466,-50000.0,2026-07-07
068693,-50000.0,2026-07-07
068586,-50000.0,2026-07-07
068464,-50000.0,2026-07-07
068559,-50000.0,2026-07-07
068498,-50000.0,2026-07-07
030242,-50000.0,2026-07-07
059500,-50000.0,2026-07-07
059482,-50000.0,2026-07-07
069857,-50000.0,2026-07-07
064024,-50000.0,2026-07-07
064034,-50000.0,2026-07-07
069891,-50000.0,2026-07-07
069880,-50000.0,2026-07-07
069697,-50000.0,2026-07-07
064161,-50000.0,2026-07-07
064070,-50000.0,2026-07-07
064284,-50000.0,2026-07-07
070087,-50000.0,2026-07-07
067687,-50000.0,2026-07-07
08940U,-50000.0,2026-07-07
067291,-50000.0,2026-07-07
058533,-50000.0,2026-07-07
067491,-50000.0,2026-07-07
074306,-50000.0,2026-07-07
074300,-50000.0,2026-07-07
074432,-50000.0,2026-07-07
074483,-50000.0,2026-07-07
031294,-50000.0,2026-07-07
03074T,-50000.0,2026-07-07
067056,-50000.0,2026-07-07
066914,-50000.0,2026-07-07
066875,-50000.0,2026-07-07
066779,-50000.0,2026-07-07
056317,-50000.0,2026-07-07
073056,-50000.0,2026-07-07
056746,-50000.0,2026-07-07
066639,-50000.0,2026-07-07
066651,-50000.0,2026-07-07
072751,-50000.0,2026-07-07
072850,-50000.0,2026-07-07
072723,-50000.0,2026-07-07
072678,-50000.0,2026-07-07
073007,-50000.0,2026-07-07
055206,-50000.0,2026-07-07
055699,-50000.0,2026-07-07
072436,-50000.0,2026-07-07
072610,-50000.0,2026-07-07
066332,-50000.0,2026-07-07
054114,-50000.0,2026-07-07
066271,-50000.0,2026-07-07
052981,-50000.0,2026-07-07
072190,-50000.0,2026-07-07
072103,-50000.0,2026-07-07
072081,-50000.0,2026-07-07
071938,-50000.0,2026-07-07
071953,-50000.0,2026-07-07
065913,-50000.0,2026-07-07
072292,-50000.0,2026-07-07
066187,-50000.0,2026-07-07
053792,-50000.0,2026-07-07
053664,-50000.0,2026-07-07
071811,-50000.0,2026-07-07
051844,-50000.0,2026-07-07
065749,-50000.0,2026-07-07
065538,-50000.0,2026-07-07
065456,-50000.0,2026-07-07
064841,-50000.0,2026-07-07
070225,-50000.0,2026-07-07
03606T,-50000.0,2026-07-07
064692,-50000.0,2026-07-07
035538,-50000.0,2026-07-07
070841,-50000.0,2026-07-07
071174,-50000.0,2026-07-07
043624,-50000.0,2026-07-07
044354,-50000.0,2026-07-07
1535,-50250.0,2026-07-07
2727,-50718.0,2026-07-07
5706,-50941.0,2026-07-07
061946,-51000.0,2026-07-07
062649,-51000.0,2026-07-07
9930,-51000.0,2026-07-07
03276T,-51000.0,2026-07-07
068002,-51000.0,2026-07-07
070103,-51000.0,2026-07-07
064032,-51000.0,2026-07-07
067484,-51000.0,2026-07-07
08522U,-51000.0,2026-07-07
03332T,-51000.0,2026-07-07
03335T,-51000.0,2026-07-07
074323,-51000.0,2026-07-07
072578,-51000.0,2026-07-07
056173,-51000.0,2026-07-07
066965,-51000.0,2026-07-07
043902,-51000.0,2026-07-07
070710,-51000.0,2026-07-07
070854,-51000.0,2026-07-07
064601,-51000.0,2026-07-07
03710T,-51000.0,2026-07-07
065777,-51000.0,2026-07-07
071659,-51000.0,2026-07-07
071571,-52000.0,2026-07-07
065643,-52000.0,2026-07-07
066178,-52000.0,2026-07-07
066041,-52000.0,2026-07-07
052651,-52000.0,2026-07-07
03726B,-52000.0,2026-07-07
039015,-52000.0,2026-07-07
071124,-52000.0,2026-07-07
046370,-52000.0,2026-07-07
039473,-52000.0,2026-07-07
072882,-52000.0,2026-07-07
072641,-52000.0,2026-07-07
057502,-52000.0,2026-07-07
067600,-52000.0,2026-07-07
069777,-52000.0,2026-07-07
060670,-52000.0,2026-07-07
061986,-52000.0,2026-07-07
9958,-52913.0,2026-07-07
2636,-52931.0,2026-07-07
4557,-52990.0,2026-07-07
061844,-53000.0,2026-07-07
068280,-53000.0,2026-07-07
059108,-53000.0,2026-07-07
069657,-53000.0,2026-07-07
064145,-53000.0,2026-07-07
08978U,-53000.0,2026-07-07
067272,-53000.0,2026-07-07
058641,-53000.0,2026-07-07
072733,-53000.0,2026-07-07
072602,-53000.0,2026-07-07
070582,-53000.0,2026-07-07
072113,-53000.0,2026-07-07
065512,-53000.0,2026-07-07
071388,-53000.0,2026-07-07
071522,-53000.0,2026-07-07
070666,-54000.0,2026-07-07
070822,-54000.0,2026-07-07
03735T,-54000.0,2026-07-07
066480,-54000.0,2026-07-07
066956,-54000.0,2026-07-07
073298,-54000.0,2026-07-07
067629,-54000.0,2026-07-07
058373,-54000.0,2026-07-07
057841,-54000.0,2026-07-07
059661,-54000.0,2026-07-07
060309,-54000.0,2026-07-07
4807,-54000.0,2026-07-07
061082,-54000.0,2026-07-07
062961,-54000.0,2026-07-07
033588,-54000.0,2026-07-07
062413,-54000.0,2026-07-07
069435,-54000.0,2026-07-07
062988,-55000.0,2026-07-07
061293,-55000.0,2026-07-07
2739,-55000.0,2026-07-07
2704,-55000.0,2026-07-07
068879,-55000.0,2026-07-07
068863,-55000.0,2026-07-07
059685,-55000.0,2026-07-07
068193,-55000.0,2026-07-07
057525,-55000.0,2026-07-07
08891U,-55000.0,2026-07-07
058884,-55000.0,2026-07-07
058780,-55000.0,2026-07-07
08823U,-55000.0,2026-07-07
067224,-55000.0,2026-07-07
056045,-55000.0,2026-07-07
073167,-55000.0,2026-07-07
072839,-55000.0,2026-07-07
070326,-55000.0,2026-07-07
070410,-55000.0,2026-07-07
03673T,-55000.0,2026-07-07
039613,-55000.0,2026-07-07
072408,-55000.0,2026-07-07
4912,-55010.0,2026-07-07
9136,-55113.0,2026-07-07
033556,-56000.0,2026-07-07
061448,-56000.0,2026-07-07
067984,-56000.0,2026-07-07
058937,-56000.0,2026-07-07
2434,-56000.0,2026-07-07
069849,-56000.0,2026-07-07
072257,-56000.0,2026-07-07
071553,-56000.0,2026-07-07
071745,-56000.0,2026-07-07
065126,-56000.0,2026-07-07
035338,-56000.0,2026-07-07
073334,-56000.0,2026-07-07
073414,-56000.0,2026-07-07
067071,-56000.0,2026-07-07
08906U,-56000.0,2026-07-07
1340,-56000.0,2026-07-07
074015,-56000.0,2026-07-07
058224,-56000.0,2026-07-07
2612,-56220.0,2026-07-07
03191T,-57000.0,2026-07-07
059208,-57000.0,2026-07-07
067809,-57000.0,2026-07-07
068026,-57000.0,2026-07-07
063593,-57000.0,2026-07-07
073782,-57000.0,2026-07-07
058772,-57000.0,2026-07-07
088584,-57000.0,2026-07-07
066861,-57000.0,2026-07-07
073234,-57000.0,2026-07-07
055597,-57000.0,2026-07-07
070533,-57000.0,2026-07-07
070592,-57000.0,2026-07-07
071482,-57000.0,2026-07-07
065386,-57000.0,2026-07-07
072182,-57000.0,2026-07-07
8438,-57266.0,2026-07-07
8996,-57549.0,2026-07-07
6533,-57858.0,2026-07-07
068071,-58000.0,2026-07-07
03183T,-58000.0,2026-07-07
058980,-58000.0,2026-07-07
063805,-58000.0,2026-07-07
053208,-58000.0,2026-07-07
065866,-58000.0,2026-07-07
050074,-58000.0,2026-07-07
065478,-58000.0,2026-07-07
065591,-58000.0,2026-07-07
071607,-58000.0,2026-07-07
041613,-58000.0,2026-07-07
065095,-58000.0,2026-07-07
054907,-58000.0,2026-07-07
073136,-58000.0,2026-07-07
056315,-58000.0,2026-07-07
073413,-58000.0,2026-07-07
087649,-58000.0,2026-07-07
067063,-58000.0,2026-07-07
03098T,-58000.0,2026-07-07
2616,-58279.0,2026-07-07
9934,-58666.0,2026-07-07
069563,-59000.0,2026-07-07
3669,-59000.0,2026-07-07
068738,-59000.0,2026-07-07
03165T,-59000.0,2026-07-07
068374,-59000.0,2026-07-07
03107T,-59000.0,2026-07-07
073687,-59000.0,2026-07-07
057035,-59000.0,2026-07-07
066459,-59000.0,2026-07-07
066274,-59000.0,2026-07-07
054142,-59000.0,2026-07-07
065162,-59000.0,2026-07-07
039469,-59000.0,2026-07-07
071657,-59000.0,2026-07-07
050376,-59000.0,2026-07-07
065736,-59000.0,2026-07-07
053526,-59000.0,2026-07-07
072297,-59000.0,2026-07-07
2505,-59047.0,2026-07-07
5215,-59203.0,2026-07-07
1307,-59366.0,2026-07-07
4588,-59999.0,2026-07-07
061480,-60000.0,2026-07-07
061949,-60000.0,2026-07-07
8072,-60000.0,2026-07-07
062486,-60000.0,2026-07-07
062812,-60000.0,2026-07-07
033953,-60000.0,2026-07-07
063292,-60000.0,2026-07-07
063312,-60000.0,2026-07-07
063481,-60000.0,2026-07-07
060566,-60000.0,2026-07-07
060334,-60000.0,2026-07-07
068695,-60000.0,2026-07-07
068699,-60000.0,2026-07-07
068184,-60000.0,2026-07-07
059918,-60000.0,2026-07-07
068555,-60000.0,2026-07-07
067842,-60000.0,2026-07-07
059334,-60000.0,2026-07-07
069766,-60000.0,2026-07-07
069978,-60000.0,2026-07-07
064314,-60000.0,2026-07-07
070037,-60000.0,2026-07-07
067614,-60000.0,2026-07-07
058703,-60000.0,2026-07-07
073549,-60000.0,2026-07-07
074384,-60000.0,2026-07-07
074297,-60000.0,2026-07-07
074183,-60000.0,2026-07-07
055081,-60000.0,2026-07-07
055333,-60000.0,2026-07-07
073405,-60000.0,2026-07-07
057290,-60000.0,2026-07-07
057432,-60000.0,2026-07-07
056384,-60000.0,2026-07-07
056096,-60000.0,2026-07-07
066607,-60000.0,2026-07-07
053427,-60000.0,2026-07-07
053656,-60000.0,2026-07-07
052293,-60000.0,2026-07-07
049303,-60000.0,2026-07-07
051798,-60000.0,2026-07-07
065168,-60000.0,2026-07-07
070832,-60000.0,2026-07-07
070433,-60000.0,2026-07-07
03674T,-60000.0,2026-07-07
03659T,-60000.0,2026-07-07
9105,-60165.0,2026-07-07
6515,-60488.0,2026-07-07
069078,-61000.0,2026-07-07
033946,-61000.0,2026-07-07
067868,-61000.0,2026-07-07
068951,-61000.0,2026-07-07
064495,-61000.0,2026-07-07
072256,-61000.0,2026-07-07
066611,-61000.0,2026-07-07
056579,-61000.0,2026-07-07
074079,-61000.0,2026-07-07
073946,-61000.0,2026-07-07
058405,-61000.0,2026-07-07
058790,-61000.0,2026-07-07
067595,-61000.0,2026-07-07
067723,-61000.0,2026-07-07
08807U,-61000.0,2026-07-07
6835,-61250.0,2026-07-07
8131,-61353.0,2026-07-07
059065,-62000.0,2026-07-07
068197,-62000.0,2026-07-07
073830,-62000.0,2026-07-07
074107,-62000.0,2026-07-07
073091,-62000.0,2026-07-07
073123,-62000.0,2026-07-07
073257,-62000.0,2026-07-07
072448,-62000.0,2026-07-07
072516,-62000.0,2026-07-07
071517,-62000.0,2026-07-07
064600,-62000.0,2026-07-07
070325,-62000.0,2026-07-07
044561,-62000.0,2026-07-07
070732,-63000.0,2026-07-07
070156,-63000.0,2026-07-07
071636,-63000.0,2026-07-07
048649,-63000.0,2026-07-07
072517,-63000.0,2026-07-07
054360,-63000.0,2026-07-07
066669,-63000.0,2026-07-07
057155,-63000.0,2026-07-07
074053,-63000.0,2026-07-07
073773,-63000.0,2026-07-07
058203,-63000.0,2026-07-07
074481,-63000.0,2026-07-07
067396,-63000.0,2026-07-07
06735U,-63000.0,2026-07-07
064367,-63000.0,2026-07-07
069711,-63000.0,2026-07-07
060686,-63000.0,2026-07-07
060213,-63000.0,2026-07-07
068757,-63000.0,2026-07-07
2348,-63674.0,2026-07-07
5534,-63687.0,2026-07-07
060558,-64000.0,2026-07-07
067849,-64000.0,2026-07-07
069871,-64000.0,2026-07-07
064214,-64000.0,2026-07-07
064221,-64000.0,2026-07-07
054643,-64000.0,2026-07-07
072914,-64000.0,2026-07-07
071466,-64000.0,2026-07-07
052483,-64000.0,2026-07-07
052559,-64000.0,2026-07-07
070824,-64000.0,2026-07-07
6805,-64305.0,2026-07-07
4764,-64422.0,2026-07-07
00943,-64783.0,2026-07-07
08461U,-65000.0,2026-07-07
083078,-65000.0,2026-07-07
057962,-65000.0,2026-07-07
067156,-65000.0,2026-07-07
054411,-65000.0,2026-07-07
066237,-65000.0,2026-07-07
072433,-65000.0,2026-07-07
072572,-65000.0,2026-07-07
052611,-65000.0,2026-07-07
072159,-65000.0,2026-07-07
072064,-65000.0,2026-07-07
071939,-65000.0,2026-07-07
061881,-65000.0,2026-07-07
062197,-65000.0,2026-07-07
062650,-65000.0,2026-07-07
068326,-65000.0,2026-07-07
068838,-65000.0,2026-07-07
068733,-65000.0,2026-07-07
060090,-65000.0,2026-07-07
069746,-65000.0,2026-07-07
1723,-65373.0,2026-07-07
00963,-65862.0,2026-07-07
08612U,-66000.0,2026-07-07
067322,-66000.0,2026-07-07
073730,-66000.0,2026-07-07
073192,-66000.0,2026-07-07
071409,-66000.0,2026-07-07
071550,-66000.0,2026-07-07
071689,-66000.0,2026-07-07
071839,-66000.0,2026-07-07
064743,-66000.0,2026-07-07
068507,-66000.0,2026-07-07
068770,-66000.0,2026-07-07
061231,-66000.0,2026-07-07
061074,-66000.0,2026-07-07
4935,-66006.0,2026-07-07
00655L,-66123.0,2026-07-07
6192,-66247.0,2026-07-07
063330,-67000.0,2026-07-07
03483T,-67000.0,2026-07-07
071947,-67000.0,2026-07-07
071966,-67000.0,2026-07-07
056243,-67000.0,2026-07-07
066249,-67000.0,2026-07-07
054127,-67000.0,2026-07-07
03110T,-67000.0,2026-07-07
067725,-67000.0,2026-07-07
067275,-68000.0,2026-07-07
086206,-68000.0,2026-07-07
073574,-68000.0,2026-07-07
072680,-68000.0,2026-07-07
055045,-68000.0,2026-07-07
052990,-68000.0,2026-07-07
065650,-68000.0,2026-07-07
070719,-68000.0,2026-07-07
062752,-68000.0,2026-07-07
061876,-68000.0,2026-07-07
061775,-68000.0,2026-07-07
068485,-68000.0,2026-07-07
059805,-68000.0,2026-07-07
059689,-68000.0,2026-07-07
3447,-68100.0,2026-07-07
4956,-68753.0,2026-07-07
059466,-69000.0,2026-07-07
059776,-69000.0,2026-07-07
03461T,-69000.0,2026-07-07
069976,-69000.0,2026-07-07
064154,-69000.0,2026-07-07
051440,-69000.0,2026-07-07
072199,-69000.0,2026-07-07
053653,-69000.0,2026-07-07
072889,-69000.0,2026-07-07
072515,-69000.0,2026-07-07
066916,-69000.0,2026-07-07
073357,-69000.0,2026-07-07
066987,-69000.0,2026-07-07
058124,-69000.0,2026-07-07
074490,-70000.0,2026-07-07
03342T,-70000.0,2026-07-07
067168,-70000.0,2026-07-07
067599,-70000.0,2026-07-07
08917U,-70000.0,2026-07-07
057181,-70000.0,2026-07-07
056789,-70000.0,2026-07-07
072906,-70000.0,2026-07-07
054876,-70000.0,2026-07-07
055837,-70000.0,2026-07-07
066058,-70000.0,2026-07-07
054062,-70000.0,2026-07-07
053513,-70000.0,2026-07-07
070791,-70000.0,2026-07-07
03670T,-70000.0,2026-07-07
03751T,-70000.0,2026-07-07
064956,-70000.0,2026-07-07
070110,-70000.0,2026-07-07
068249,-70000.0,2026-07-07
068038,-70000.0,2026-07-07
067910,-70000.0,2026-07-07
060756,-70000.0,2026-07-07
068841,-70000.0,2026-07-07
068819,-70000.0,2026-07-07
061259,-70000.0,2026-07-07
062672,-70000.0,2026-07-07
063104,-70000.0,2026-07-07
2852,-70648.0,2026-07-07
2107,-71000.0,2026-07-07
061858,-71000.0,2026-07-07
6792,-71000.0,2026-07-07
070032,-71000.0,2026-07-07
069751,-71000.0,2026-07-07
069727,-71000.0,2026-07-07
071075,-71000.0,2026-07-07
071016,-71000.0,2026-07-07
066784,-71000.0,2026-07-07
4555,-71428.0,2026-07-07
4306,-72000.0,2026-07-07
069163,-72000.0,2026-07-07
061942,-72000.0,2026-07-07
063570,-72000.0,2026-07-07
2613,-72000.0,2026-07-07
067833,-72000.0,2026-07-07
03234T,-72000.0,2026-07-07
068040,-72000.0,2026-07-07
069889,-72000.0,2026-07-07
070347,-72000.0,2026-07-07
070172,-72000.0,2026-07-07
064680,-72000.0,2026-07-07
071449,-72000.0,2026-07-07
071272,-73000.0,2026-07-07
051994,-73000.0,2026-07-07
052676,-73000.0,2026-07-07
064430,-73000.0,2026-07-07
03560T,-73000.0,2026-07-07
073251,-73000.0,2026-07-07
055771,-73000.0,2026-07-07
067196,-73000.0,2026-07-07
068868,-73000.0,2026-07-07
063578,-73000.0,2026-07-07
9924,-73050.0,2026-07-07
062764,-74000.0,2026-07-07
063474,-74000.0,2026-07-07
069087,-74000.0,2026-07-07
062078,-74000.0,2026-07-07
2911,-74000.0,2026-07-07
059848,-74000.0,2026-07-07
03255T,-74000.0,2026-07-07
073122,-74000.0,2026-07-07
073142,-74000.0,2026-07-07
070929,-74000.0,2026-07-07
065167,-74000.0,2026-07-07
071204,-74000.0,2026-07-07
071277,-74000.0,2026-07-07
056120,-75000.0,2026-07-07
072649,-75000.0,2026-07-07
066333,-75000.0,2026-07-07
08809U,-75000.0,2026-07-07
03207T,-75000.0,2026-07-07
068078,-75000.0,2026-07-07
061591,-75000.0,2026-07-07
063332,-75000.0,2026-07-07
063583,-75000.0,2026-07-07
062557,-75000.0,2026-07-07
069427,-75000.0,2026-07-07
064141,-75000.0,2026-07-07
03437T,-76000.0,2026-07-07
069064,-76000.0,2026-07-07
059212,-76000.0,2026-07-07
059659,-76000.0,2026-07-07
067405,-76000.0,2026-07-07
067182,-76000.0,2026-07-07
067142,-76000.0,2026-07-07
073727,-76000.0,2026-07-07
072714,-76000.0,2026-07-07
071956,-76000.0,2026-07-07
072072,-76000.0,2026-07-07
047482,-76000.0,2026-07-07
040650,-76000.0,2026-07-07
070496,-77000.0,2026-07-07
03558T,-77000.0,2026-07-07
064810,-77000.0,2026-07-07
072181,-77000.0,2026-07-07
048862,-77000.0,2026-07-07
050272,-77000.0,2026-07-07
066534,-77000.0,2026-07-07
066865,-77000.0,2026-07-07
073646,-77000.0,2026-07-07
058199,-77000.0,2026-07-07
068240,-77000.0,2026-07-07
069672,-77000.0,2026-07-07
069785,-77000.0,2026-07-07
2547,-77321.0,2026-07-07
1735,-77853.0,2026-07-07
068915,-78000.0,2026-07-07
062953,-78000.0,2026-07-07
069851,-78000.0,2026-07-07
069664,-78000.0,2026-07-07
063755,-78000.0,2026-07-07
057503,-78000.0,2026-07-07
067550,-78000.0,2026-07-07
057372,-78000.0,2026-07-07
072670,-78000.0,2026-07-07
071258,-78000.0,2026-07-07
064465,-78000.0,2026-07-07
043466,-78000.0,2026-07-07
071179,-78000.0,2026-07-07
065166,-78000.0,2026-07-07
071121,-78000.0,2026-07-07
3583,-78156.0,2026-07-07
00651R,-78502.0,2026-07-07
2705,-79000.0,2026-07-07
060181,-79000.0,2026-07-07
062296,-79000.0,2026-07-07
069674,-79000.0,2026-07-07
064705,-79000.0,2026-07-07
065286,-79000.0,2026-07-07
066766,-79000.0,2026-07-07
058778,-79000.0,2026-07-07
08981U,-80000.0,2026-07-07
067252,-80000.0,2026-07-07
08511U,-80000.0,2026-07-07
074418,-80000.0,2026-07-07
074343,-80000.0,2026-07-07
074352,-80000.0,2026-07-07
058463,-80000.0,2026-07-07
056270,-80000.0,2026-07-07
066550,-80000.0,2026-07-07
067072,-80000.0,2026-07-07
067037,-80000.0,2026-07-07
072710,-80000.0,2026-07-07
072782,-80000.0,2026-07-07
066382,-80000.0,2026-07-07
054509,-80000.0,2026-07-07
065306,-80000.0,2026-07-07
051205,-80000.0,2026-07-07
051536,-80000.0,2026-07-07
072109,-80000.0,2026-07-07
052130,-80000.0,2026-07-07
065918,-80000.0,2026-07-07
065843,-80000.0,2026-07-07
03639T,-80000.0,2026-07-07
064864,-80000.0,2026-07-07
071118,-80000.0,2026-07-07
065175,-80000.0,2026-07-07
071197,-80000.0,2026-07-07
045855,-80000.0,2026-07-07
063693,-80000.0,2026-07-07
063877,-80000.0,2026-07-07
070024,-80000.0,2026-07-07
062971,-80000.0,2026-07-07
061509,-80000.0,2026-07-07
069129,-80000.0,2026-07-07
062186,-80000.0,2026-07-07
060116,-80000.0,2026-07-07
060350,-80000.0,2026-07-07
068968,-80000.0,2026-07-07
068541,-80000.0,2026-07-07
03269T,-80000.0,2026-07-07
058991,-80000.0,2026-07-07
2031,-80124.0,2026-07-07
2013,-80156.0,2026-07-07
068015,-81000.0,2026-07-07
070053,-81000.0,2026-07-07
03498T,-81000.0,2026-07-07
071977,-81000.0,2026-07-07
073314,-81000.0,2026-07-07
057709,-81000.0,2026-07-07
088034,-81000.0,2026-07-07
088891,-81000.0,2026-07-07
067743,-81000.0,2026-07-07
031274,-82000.0,2026-07-07
073803,-82000.0,2026-07-07
066704,-82000.0,2026-07-07
072761,-82000.0,2026-07-07
052947,-82000.0,2026-07-07
071562,-82000.0,2026-07-07
071423,-82000.0,2026-07-07
065587,-82000.0,2026-07-07
046360,-82000.0,2026-07-07
071138,-82000.0,2026-07-07
069894,-82000.0,2026-07-07
068096,-82000.0,2026-07-07
060283,-82000.0,2026-07-07
068985,-82000.0,2026-07-07
2376,-82249.0,2026-07-07
3515,-82407.0,2026-07-07
061515,-83000.0,2026-07-07
063084,-83000.0,2026-07-07
9955,-83000.0,2026-07-07
068739,-83000.0,2026-07-07
060212,-83000.0,2026-07-07
067996,-83000.0,2026-07-07
059589,-83000.0,2026-07-07
070623,-83000.0,2026-07-07
066161,-83000.0,2026-07-07
055115,-83000.0,2026-07-07
073138,-83000.0,2026-07-07
066556,-83000.0,2026-07-07
073575,-83000.0,2026-07-07
067122,-83000.0,2026-07-07
073639,-83000.0,2026-07-07
073711,-83000.0,2026-07-07
074487,-83000.0,2026-07-07
08737U,-83000.0,2026-07-07
3027,-83627.0,2026-07-07
068448,-84000.0,2026-07-07
5484,-84000.0,2026-07-07
5522,-84000.0,2026-07-07
069694,-84000.0,2026-07-07
073848,-84000.0,2026-07-07
065578,-84000.0,2026-07-07
064922,-84000.0,2026-07-07
6706,-84262.0,2026-07-07
3406,-84754.0,2026-07-07
059085,-85000.0,2026-07-07
069724,-85000.0,2026-07-07
064293,-85000.0,2026-07-07
070352,-85000.0,2026-07-07
071815,-85000.0,2026-07-07
072229,-85000.0,2026-07-07
074211,-85000.0,2026-07-07
056009,-85000.0,2026-07-07
072824,-85000.0,2026-07-07
066325,-85000.0,2026-07-07
2401,-85349.0,2026-07-07
059021,-86000.0,2026-07-07
059778,-86000.0,2026-07-07
068100,-86000.0,2026-07-07
062268,-86000.0,2026-07-07
069451,-86000.0,2026-07-07
054839,-86000.0,2026-07-07
073360,-86000.0,2026-07-07
073375,-86000.0,2026-07-07
073529,-86000.0,2026-07-07
073689,-86000.0,2026-07-07
073791,-86000.0,2026-07-07
08600U,-86000.0,2026-07-07
067270,-86000.0,2026-07-07
